Data	M7
Recipe	AU1404
Site Name	
Points	1998
X-Resolution	0.500751
X-Coord	-5576.86
Y-Coord	-5238.77
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
281	  -11568.6	  -377.605	  -44.6899	  -44.6899	  -44.6899
282	  -11546.4	  -355.407	  -42.7407	  -42.7407	  -42.7407
283	  -11550.9	  -359.901	  -37.5027	  -37.5027	  -37.5027
284	  -11541.8	  -350.781	  -31.1361	  -31.1361	  -31.1361
285	    -11532	  -341.053	  -25.4077	  -25.4077	  -25.4077
286	  -11526.3	  -335.293	  -22.4753	  -22.4753	  -22.4753
287	  -11531.5	   -340.49	  -23.0229	  -23.0229	  -23.0229
288	  -11543.7	  -352.696	   -25.124	   -25.124	   -25.124
289	  -11536.1	  -345.165	   -26.424	   -26.424	   -26.424
290	  -11542.2	  -351.188	  -25.5322	  -25.5322	  -25.5322
291	  -11541.8	  -350.815	   -20.664	   -20.664	   -20.664
292	  -11534.2	  -343.238	  -10.8472	  -10.8472	  -10.8472
293	    -11503	  -311.975	 0.0303035	 0.0303035	 0.0303035
294	  -11486.4	  -295.443	   4.73954	   4.73954	   4.73954
295	  -11517.4	  -326.455	   1.45433	   1.45433	   1.45433
296	  -11533.3	  -342.309	   -3.7414	   -3.7414	   -3.7414
297	    -11521	  -330.015	  -6.04289	  -6.04289	  -6.04289
298	  -11513.8	   -322.81	    -7.317	    -7.317	    -7.317
299	  -11528.9	  -337.938	  -10.2381	  -10.2381	  -10.2381
300	  -11536.7	  -345.753	   -13.718	   -13.718	   -13.718
301	  -11532.4	  -341.428	  -16.2799	  -16.2799	  -16.2799
302	  -11534.1	  -343.142	  -19.0896	  -19.0896	  -19.0896
303	  -11538.7	  -347.709	  -24.1244	  -24.1244	  -24.1244
304	  -11548.8	  -357.813	  -31.7594	  -31.7594	  -31.7594
305	    -11564	  -372.983	   -40.688	   -40.688	   -40.688
306	    -11568	   -377.04	  -49.3736	  -49.3736	  -49.3736
