Data	M5
Recipe	AU1404
Site Name	
Points	1998
X-Resolution	0.500751
X-Coord	-6380.17
Y-Coord	7982.47
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
148	   -8629.5	   1095.63	   118.387	   118.387	   118.387
149	  -8626.38	   1098.74	    98.678	    98.678	    98.678
150	  -8665.24	   1059.88	   75.1155	   75.1155	   75.1155
151	  -8683.68	   1041.44	    53.109	    53.109	    53.109
152	  -8677.29	   1047.83	   35.6524	   35.6524	   35.6524
153	  -8685.83	   1039.29	   21.6793	   21.6793	   21.6793
154	  -8694.49	   1030.64	   10.6336	   10.6336	   10.6336
155	  -8695.64	   1029.48	   3.53647	   3.53647	   3.53647
156	  -8673.09	   1052.04	 0.0916541	 0.0916541	 0.0916541
157	  -8682.17	   1042.95	 0.0967345	 0.0967345	 0.0967345
158	  -8673.88	   1051.25	   6.25111	   6.25111	   6.25111
159	   -8637.6	   1087.52	   21.0675	   21.0675	   21.0675
160	  -8613.97	   1111.16	   43.5917	   43.5917	   43.5917
161	     -8566	   1159.13	    69.987	    69.987	    69.987
162	  -8523.08	   1202.05	   94.9125	   94.9125	   94.9125
163	  -8504.15	   1220.97	   114.407	   114.407	   114.407
164	   -8481.3	   1243.82	   127.348	   127.348	   127.348
165	  -8457.75	   1267.37	   133.171	   133.171	   133.171
166	  -8460.88	   1264.24	   131.534	   131.534	   131.534
167	  -8460.33	    1264.8	    124.09	    124.09	    124.09
168	  -8466.52	    1258.6	   113.289	   113.289	   113.289
169	  -8469.47	   1255.65	   99.0756	   99.0756	   99.0756
170	  -8460.09	   1265.03	   78.3827	   78.3827	   78.3827
171	  -8502.41	   1222.71	    51.369	    51.369	    51.369
172	  -8548.41	   1176.71	    26.011	    26.011	    26.011
173	  -8534.15	   1190.97	   8.90841	   8.90841	   8.90841
174	   -8511.8	   1213.32	  -4.22126	  -4.22126	  -4.22126
175	  -8534.71	   1190.41	  -20.0027	  -20.0027	  -20.0027
176	  -8566.94	   1158.18	  -34.8876	  -34.8876	  -34.8876
177	  -8562.95	   1162.17	  -38.7886	  -38.7886	  -38.7886
178	  -8535.77	   1189.35	  -26.6437	  -26.6437	  -26.6437
179	  -8489.06	   1236.06	   -1.4335	   -1.4335	   -1.4335
180	  -8449.64	   1275.48	    30.934	    30.934	    30.934
181	  -8404.29	   1320.83	   65.1386	   65.1386	   65.1386
182	  -8346.84	   1378.28	   95.3388	   95.3388	   95.3388
183	  -8322.49	   1402.63	   115.582	   115.582	   115.582
184	  -8308.39	   1416.73	   122.746	   122.746	   122.746
185	  -8301.73	   1423.39	   116.862	   116.862	   116.862
186	  -8319.17	   1405.95	   100.656	   100.656	   100.656
187	  -8346.64	   1378.48	   79.3699	   79.3699	   79.3699
188	  -8350.04	   1375.09	   56.8603	   56.8603	   56.8603
189	   -8353.5	   1371.63	   33.1135	   33.1135	   33.1135
190	  -8397.58	   1327.54	    8.9346	    8.9346	    8.9346
191	  -8403.09	   1322.03	  -12.0429	  -12.0429	  -12.0429
192	   -8395.9	   1329.22	  -27.3644	  -27.3644	  -27.3644
193	  -8424.25	   1300.88	    -34.52	    -34.52	    -34.52
194	  -8407.38	   1317.74	  -29.4123	  -29.4123	  -29.4123
195	  -8360.78	   1364.34	  -12.4081	  -12.4081	  -12.4081
196	  -8327.53	   1397.59	   10.1779	   10.1779	   10.1779
197	  -8297.78	   1427.34	   32.5469	   32.5469	   32.5469
198	  -8267.79	   1457.33	   52.5101	   52.5101	   52.5101
199	  -8242.48	   1482.65	    69.612	    69.612	    69.612
200	  -8220.97	   1504.15	    83.489	    83.489	    83.489
201	  -8195.56	   1529.56	   93.8583	   93.8583	   93.8583
202	  -8191.96	   1533.17	   101.616	   101.616	   101.616
203	  -8176.81	   1548.31	   107.762	   107.762	   107.762
204	  -8144.74	   1580.39	   109.245	   109.245	   109.245
205	  -8143.83	    1581.3	   100.079	   100.079	   100.079
206	  -8170.37	   1554.75	   79.3109	   79.3109	   79.3109
207	  -8205.69	   1519.43	   53.9601	   53.9601	   53.9601
208	  -8215.17	   1509.95	   32.2125	   32.2125	   32.2125
209	  -8214.58	   1510.54	    16.831	    16.831	    16.831
210	  -8218.28	   1506.85	   6.68592	   6.68592	   6.68592
211	  -8220.36	   1504.76	   0.79455	   0.79455	   0.79455
212	  -8205.64	   1519.48	  -2.34045	  -2.34045	  -2.34045
213	  -8190.94	   1534.19	  -5.94599	  -5.94599	  -5.94599
214	  -8200.98	   1524.15	  -11.0207	  -11.0207	  -11.0207
215	  -8207.34	   1517.78	  -13.3326	  -13.3326	  -13.3326
216	  -8189.85	   1535.28	  -8.48781	  -8.48781	  -8.48781
217	  -8152.78	   1572.34	    1.8801	    1.8801	    1.8801
218	  -8135.03	    1590.1	   12.7888	   12.7888	   12.7888
219	  -8125.13	      1600	   23.6624	   23.6624	   23.6624
220	   -8116.6	   1608.53	   39.6561	   39.6561	   39.6561
221	  -8073.19	   1651.93	   64.0435	   64.0435	   64.0435
222	  -8010.11	   1715.01	    91.713	    91.713	    91.713
223	  -7985.76	   1739.36	   113.254	   113.254	   113.254
224	  -7964.88	   1760.24	   123.145	   123.145	   123.145
225	  -7962.65	   1762.47	   121.637	   121.637	   121.637
226	  -7972.84	   1752.29	    112.38	    112.38	    112.38
227	  -7977.15	   1747.98	    99.371	    99.371	    99.371
228	  -7980.32	    1744.8	   84.1132	   84.1132	   84.1132
229	  -7986.86	   1738.27	   65.7348	   65.7348	   65.7348
230	  -8005.98	   1719.14	   43.6627	   43.6627	   43.6627
231	  -8023.65	   1701.48	   18.6979	   18.6979	   18.6979
232	  -8037.75	   1687.37	  -8.22137	  -8.22137	  -8.22137
233	  -8062.25	   1662.87	  -35.6659	  -35.6659	  -35.6659
234	  -8087.63	   1637.49	  -59.6631	  -59.6631	  -59.6631
