lambda,transmittance,polished
619.0,0.956,1.0
618.5,0.9557,1.0
618.0,0.9572,1.0
617.5,0.9557,1.0
617.0,0.956,1.0
616.5,0.9558,1.0
616.0,0.9537,1.0
615.5,0.9537,1.0
615.0,0.9537,1.0
614.5,0.9534,1.0
614.0,0.9528,1.0
613.5,0.9539,1.0
613.0,0.9542,1.0
612.5,0.9535,1.0
612.0,0.9537,1.0
611.5,0.9544,1.0
611.0,0.9537,1.0
610.5,0.9549,1.0
610.0,0.9548,1.0
609.5,0.9534,1.0
609.0,0.953,1.0
608.5,0.9549,1.0
608.0,0.9553,1.0
607.5,0.9545,1.0
607.0,0.9543,1.0
606.5,0.9552,1.0
606.0,0.955,1.0
605.5,0.9543,1.0
605.0,0.9547,1.0
604.5,0.955,1.0
604.0,0.9564,1.0
603.5,0.956,1.0
603.0,0.9551,1.0
602.5,0.9561,1.0
602.0,0.9561,1.0
601.5,0.9568,1.0
601.0,0.9559,1.0
600.5,0.9552,1.0
600.0,0.9571,1.0
599.5,0.9579,1.0
599.0,0.9563,1.0
598.5,0.9572,1.0
598.0,0.9571,1.0
597.5,0.9569,1.0
597.0,0.957,1.0
596.5,0.9577,1.0
596.0,0.9576,1.0
595.5,0.959,1.0
595.0,0.9597,1.0
594.5,0.9586,1.0
594.0,0.9574,1.0
593.5,0.9582,1.0
593.0,0.9584,1.0
592.5,0.9585,1.0
592.0,0.959,1.0
591.5,0.9601,1.0
591.0,0.959,1.0
590.5,0.9591,1.0
590.0,0.9589,1.0
589.5,0.9608,1.0
589.0,0.9604,1.0
588.5,0.9595,1.0
588.0,0.9605,1.0
587.5,0.9617,1.0
587.0,0.9603,1.0
586.5,0.9607,1.0
586.0,0.9618,1.0
585.5,0.9604,1.0
585.0,0.962,1.0
584.5,0.9621,1.0
584.0,0.9618,1.0
583.5,0.9618,1.0
583.0,0.9628,1.0
582.5,0.9621,1.0
582.0,0.962,1.0
581.5,0.9628,1.0
581.0,0.9626,1.0
580.5,0.9637,1.0
580.0,0.9618,1.0
579.5,0.9617,1.0
579.0,0.9635,1.0
578.5,0.964,1.0
578.0,0.9636,1.0
577.5,0.9626,1.0
577.0,0.9624,1.0
576.5,0.9642,1.0
576.0,0.9651,1.0
575.5,0.9643,1.0
575.0,0.9639,1.0
574.5,0.9644,1.0
574.0,0.9651,1.0
573.5,0.965,1.0
573.0,0.9637,1.0
572.5,0.9658,1.0
572.0,0.9656,1.0
571.5,0.9644,1.0
571.0,0.966,1.0
570.5,0.9664,1.0
570.0,0.9661,1.0
569.5,0.9655,1.0
569.0,0.9667,1.0
568.5,0.9665,1.0
568.0,0.9672,1.0
567.5,0.9681,1.0
567.0,0.9676,1.0
566.5,0.9664,1.0
566.0,0.9675,1.0
565.5,0.9678,1.0
565.0,0.9675,1.0
564.5,0.9671,1.0
564.0,0.9687,1.0
563.5,0.9683,1.0
563.0,0.9688,1.0
562.5,0.9697,1.0
562.0,0.9685,1.0
561.5,0.9694,1.0
561.0,0.9692,1.0
560.5,0.9698,1.0
560.0,0.9684,1.0
559.5,0.9688,1.0
559.0,0.9689,1.0
558.5,0.9694,1.0
558.0,0.9695,1.0
557.5,0.9692,1.0
557.0,0.9699,1.0
556.5,0.9698,1.0
556.0,0.9698,1.0
555.5,0.971,1.0
555.0,0.9706,1.0
554.5,0.9703,1.0
554.0,0.9701,1.0
553.5,0.9717,1.0
553.0,0.9712,1.0
552.5,0.9706,1.0
552.0,0.971,1.0
551.5,0.972,1.0
551.0,0.9712,1.0
550.5,0.9721,1.0
550.0,0.9716,1.0
549.5,0.9723,1.0
549.0,0.9723,1.0
548.5,0.9728,1.0
548.0,0.9722,1.0
547.5,0.9724,1.0
547.0,0.9729,1.0
546.5,0.9736,1.0
546.0,0.9724,1.0
545.5,0.9728,1.0
545.0,0.9747,1.0
544.5,0.9738,1.0
544.0,0.9736,1.0
543.5,0.974,1.0
543.0,0.9756,1.0
542.5,0.9749,1.0
542.0,0.975,1.0
541.5,0.975,1.0
541.0,0.9751,1.0
540.5,0.9751,1.0
540.0,0.9765,1.0
539.5,0.9762,1.0
539.0,0.9753,1.0
538.5,0.9768,1.0
538.0,0.9764,1.0
537.5,0.9763,1.0
537.0,0.9756,1.0
536.5,0.9775,1.0
536.0,0.9778,1.0
535.5,0.9762,1.0
535.0,0.9769,1.0
534.5,0.9778,1.0
534.0,0.9765,1.0
533.5,0.9773,1.0
533.0,0.9774,1.0
532.5,0.9773,1.0
532.0,0.9775,1.0
531.5,0.9783,1.0
531.0,0.9778,1.0
530.5,0.9777,1.0
530.0,0.9788,1.0
529.5,0.9782,1.0
529.0,0.9785,1.0
528.5,0.9775,1.0
528.0,0.9785,1.0
527.5,0.9787,1.0
