lambda,transmittance,polished
823.0,0.5524,0.5427392415012773
822.5,0.5534,0.544149459193707
822.0,0.5528,0.5445232466509061
821.5,0.553,0.5445593303791236
821.0,0.5525,0.5441741357234314
820.5,0.5538,0.5465311358926279
820.0,0.5522,0.5447908445146015
819.5,0.553,0.5460110584518169
819.0,0.551,0.5427501970055162
818.5,0.5512,0.5434289657892143
818.0,0.5519,0.5437974184648734
817.5,0.5506,0.542944482792624
817.0,0.5511,0.5424746530170292
816.5,0.5506,0.540917575400334
816.0,0.5511,0.5440813505775497
815.5,0.5507,0.5432573739765216
815.0,0.5513,0.5421378699970499
814.5,0.5514,0.5430907121047965
814.0,0.55,0.5421924290220821
813.5,0.5506,0.5419291338582677
813.0,0.5506,0.5426234354981768
812.5,0.5508,0.5423929098966026
812.0,0.549,0.540141676505313
811.5,0.5498,0.5421556059560201
811.0,0.5494,0.5410675595824306
810.5,0.5504,0.541625664239323
810.0,0.5505,0.5417240700649478
809.5,0.5499,0.5414000196908536
809.0,0.5502,0.5421223765888266
808.5,0.5496,0.5418515232179828
808.0,0.5502,0.5425500443743221
807.5,0.5507,0.5426150359641344
807.0,0.5489,0.5414282896034721
806.5,0.5501,0.5419704433497537
806.0,0.5498,0.5399725004910626
805.5,0.5502,0.5416420555227407
805.0,0.5489,0.5412681195148408
804.5,0.5493,0.5411289528125308
804.0,0.5481,0.5387261647336348
803.5,0.5493,0.5419297553275454
803.0,0.5489,0.540521910388971
802.5,0.5496,0.5403598466227509
802.0,0.5484,0.5398700531600709
801.5,0.5487,0.5408042578356003
801.0,0.5487,0.5400059049306171
800.5,0.549,0.5403543307086615
800.0,0.5485,0.5395435766279756
799.5,0.5476,0.5385523210070811
799.0,0.5495,0.5405804230201673
798.5,0.5492,0.5390126607125332
798.0,0.5486,0.538476639183353
797.5,0.5491,0.5407721095134922
797.0,0.5485,0.5391193237664634
796.5,0.5498,0.5394956334020214
796.0,0.5477,0.5384388517499016
795.5,0.5475,0.5374496907823697
795.0,0.5497,0.5406707976787646
794.5,0.5475,0.5373969375736161
794.0,0.5485,0.5393844035795063
793.5,0.5486,0.538476639183353
793.0,0.5484,0.5385975250441957
792.5,0.5474,0.5379323899371069
792.0,0.5492,0.5397012578616353
791.5,0.5485,0.5382199980374841
791.0,0.5485,0.5380616048656072
790.5,0.5477,0.5378572130020622
790.0,0.5486,0.537948617375956
789.5,0.5491,0.5390732377773415
789.0,0.5481,0.5373529411764706
788.5,0.5478,0.5373222167729278
788.0,0.5497,0.5385519741353972
787.5,0.549,0.5389750638130768
787.0,0.5483,0.5379181791425488
786.5,0.549,0.5388692579505301
786.0,0.5479,0.5368936795688388
785.5,0.5483,0.5376017256593784
785.0,0.5488,0.5379337384826505
784.5,0.5481,0.5370896619304263
784.0,0.5486,0.5382124987736682
783.5,0.5492,0.5380621142353288
783.0,0.5477,0.5372768295075534
782.5,0.5486,0.5373689881477128
782.0,0.5482,0.5370823944351916
781.5,0.5478,0.5362701908957415
781.0,0.5488,0.5375648937212264
780.5,0.5494,0.5388916135360471
780.0,0.5475,0.5361339600470034
779.5,0.549,0.5368143150484014
779.0,0.549,0.5376028202115158
778.5,0.5492,0.5380094043887148
778.0,0.549,0.5375501811416822
777.5,0.5479,0.5360532237550142
777.0,0.5498,0.538228095937347
776.5,0.5497,0.5383410047987465
776.0,0.5478,0.5355885803676182
775.5,0.5492,0.5376407244248653
775.0,0.5497,0.538077525450274
774.5,0.549,0.5377081292850148
774.0,0.5493,0.5372127139364303
773.5,0.5477,0.5358051261983956
773.0,0.5486,0.5367906066536203
772.5,0.5502,0.5385669537979639
772.0,0.5486,0.5358991892155904
771.5,0.5496,0.5367711690594784
771.0,0.5488,0.5364089531815072
770.5,0.549,0.5373923257635083
770.0,0.5492,0.5368523949169112
769.5,0.549,0.5369193154034231
769.0,0.5503,0.5378750855243868
768.5,0.5505,0.5378602833414753
768.0,0.5498,0.5372813446692074
767.5,0.5491,0.5363352217229927
767.0,0.5488,0.5358851674641147
766.5,0.5493,0.5374229527443499
766.0,0.5507,0.5376879515719586
765.5,0.5486,0.535585277750659
765.0,0.5497,0.5369212736862667
764.5,0.5509,0.5387775061124694
764.0,0.5493,0.5367927294048666
763.5,0.5512,0.5382286886046285
763.0,0.5496,0.5365615542321586
762.5,0.5508,0.5389432485322896
762.0,0.5507,0.5382660541491545
761.5,0.5493,0.5367402775063513
761.0,0.5522,0.538942026156549
760.5,0.5498,0.5361810025355958
760.0,0.5516,0.53872448481297
759.5,0.5516,0.5379364150575384
759.0,0.5494,0.5364710477492433
758.5,0.551,0.5374036867258364
758.0,0.5514,0.5373745249001072
757.5,0.5515,0.5378388921396527
757.0,0.5538,0.5402926829268293
756.5,0.5501,0.5369972666926982
756.0,0.5528,0.5386864159033327
755.5,0.5525,0.5379746835443039
755.0,0.5513,0.5374341976993566
754.5,0.5527,0.5391669105453126
754.0,0.5517,0.5379290171606863
753.5,0.5523,0.5376752336448599
753.0,0.5532,0.538971161340608
752.5,0.5519,0.5374427889765313
752.0,0.5544,0.539982468101685
751.5,0.5523,0.5379370799649362
751.0,0.5529,0.538836370724101
750.5,0.5533,0.5388585897935334
750.0,0.5534,0.538483993383283
749.5,0.5549,0.5391042456038083
749.0,0.5526,0.5378625656998247
748.5,0.5538,0.538873212026856
748.0,0.5548,0.5394263490520175
747.5,0.5538,0.5396083016661795
747.0,0.5544,0.5395095367847411
746.5,0.5532,0.5386562804284324
746.0,0.5536,0.5388883480969531
745.5,0.5565,0.540606178356324
745.0,0.5534,0.5379605327111889
744.5,0.5562,0.5412611911249513
744.0,0.5557,0.5404064961587085
743.5,0.5557,0.5394098233352747
743.0,0.557,0.541039339485187
742.5,0.5546,0.5383420695010678
742.0,0.5573,0.5410679611650485
741.5,0.5581,0.5418972715797651
741.0,0.5568,0.5406875121382793
740.5,0.5578,0.5408707456608164
740.0,0.5563,0.539363971301144
739.5,0.5571,0.5398255813953489
739.0,0.5578,0.5411331005044625
738.5,0.5571,0.5396687009590235
738.0,0.5587,0.5413235151632594
737.5,0.5583,0.5408311537343795
737.0,0.5603,0.5426634382566586
736.5,0.5594,0.5409011796557726
736.0,0.5595,0.5420986338533088
735.5,0.5617,0.5439666860352508
735.0,0.559,0.5405666763369114
734.5,0.5608,0.541521823097721
734.0,0.5607,0.5412162162162162
733.5,0.5609,0.5413570118714409
733.0,0.5629,0.5436021245774987
732.5,0.5603,0.5403606905198187
732.0,0.5634,0.5430361445783132
731.5,0.5632,0.5417468257021931
731.0,0.5645,0.5429973066564062
730.5,0.5648,0.5424510180560892
730.0,0.5645,0.5429973066564062
729.5,0.5663,0.5432655410590944
729.0,0.5645,0.5408642330171505
728.5,0.5679,0.5441740130318129
728.0,0.567,0.5419095861607569
727.5,0.568,0.542502387774594
727.0,0.5693,0.5425004764627406
726.5,0.5691,0.5427753934191702
726.0,0.5722,0.5452639603582999
725.5,0.5698,0.5400435977632452
725.0,0.5743,0.5433301797540209
724.5,0.5733,0.5435153583617748
724.0,0.575,0.5423504999056781
723.5,0.5777,0.54453765670657
723.0,0.5784,0.54314959151094
722.5,0.5807,0.5439303109778942
722.0,0.579,0.54122265844083
721.5,0.583,0.5434377330350485
721.0,0.5835,0.5422862453531598
720.5,0.5871,0.544973544973545
720.0,0.5877,0.5430102559364317
719.5,0.5888,0.5424228466144634
719.0,0.5917,0.5439919095338789
718.5,0.5914,0.5417735434224992
718.0,0.5941,0.5452960073428178
717.5,0.5933,0.5427186242224662
717.0,0.5963,0.5464626099706745
716.5,0.5946,0.5453044754218636
716.0,0.594,0.5465587044534412
715.5,0.5948,0.5480512300746337
715.0,0.5919,0.5460835870467755
714.5,0.5905,0.5480787080007425
714.0,0.5874,0.5466219988833054
713.5,0.5884,0.5500607647003832
713.0,0.5862,0.5484655688622755
712.5,0.5842,0.5505607388559043
712.0,0.583,0.5498962459913224
711.5,0.5815,0.550975933295433
711.0,0.5819,0.5526115859449193
710.5,0.58,0.5524861878453038
710.0,0.5803,0.5541973068474836
709.5,0.5768,0.5518033100545299
709.0,0.5783,0.5543519938650308
708.5,0.5761,0.5532507442619802
708.0,0.5772,0.5553203771406581
707.5,0.5764,0.5548175955337377
707.0,0.5771,0.5559194682593198
706.5,0.5777,0.5563902532986613
706.0,0.5781,0.5570437463865869
705.5,0.5791,0.5586532896006173
705.0,0.5782,0.5563895304080062
704.5,0.5802,0.5584753104244875
704.0,0.5792,0.5578349224694212
703.5,0.5794,0.5581350544263558
703.0,0.5809,0.5597417614183849
702.5,0.5814,0.5604935891256145
702.0,0.5822,0.5615354938271606
701.5,0.58,0.5579605579605579
701.0,0.5831,0.5612667244200596
700.5,0.5819,0.560435326976789
700.0,0.5831,0.5622950819672131
699.5,0.5834,0.5630730624457099
699.0,0.583,0.561386615310544
698.5,0.5855,0.5639025329866127
698.0,0.5835,0.5623012431338537
697.5,0.5862,0.5648487184428599
697.0,0.5848,0.5634454186337797
696.5,0.5867,0.5648950510302331
696.0,0.5865,0.5656828703703705
695.5,0.5875,0.565229940350202
695.0,0.5855,0.5635768601405333
694.5,0.5879,0.566541389611641
694.0,0.5872,0.5667406620982531
693.5,0.589,0.568148934117874
693.0,0.5895,0.568576388888889
692.5,0.5884,0.5668047394278009
692.0,0.5903,0.5690735563482117
691.5,0.5899,0.5683591868195395
691.0,0.5917,0.5705882352941177
690.5,0.5907,0.5690203255948367
690.0,0.5922,0.5710703953712633
689.5,0.5921,0.5713596448904756
689.0,0.5931,0.5717728718789163
688.5,0.5932,0.5714836223506743
688.0,0.5941,0.5729026036644166
687.5,0.5946,0.5738274464389114
687.0,0.5941,0.5730683900839201
686.5,0.5952,0.573576178086152
686.0,0.5962,0.5744291357548896
685.5,0.5961,0.5754972002317049
685.0,0.5968,0.5754507762028734
684.5,0.5976,0.5762221579404109
684.0,0.5976,0.5756116355230206
683.5,0.5983,0.5772867618680046
683.0,0.5993,0.5783074399305221
682.5,0.6001,0.5781867231910588
682.0,0.6001,0.5785769379097571
681.5,0.6012,0.5799729886166313
681.0,0.6018,0.5804398148148149
680.5,0.6022,0.5805456473537066
680.0,0.6023,0.5803063878986414
679.5,0.6035,0.5823041296796604
679.0,0.6039,0.5830276115080131
678.5,0.6045,0.5824260526062242
678.0,0.6052,0.5835502844470157
677.5,0.6059,0.5852409929489036
677.0,0.6064,0.5845946206497638
676.5,0.6073,0.5859141341051616
676.0,0.6072,0.5857611421956396
675.5,0.6085,0.5879227053140097
675.0,0.6094,0.5882239382239383
674.5,0.6109,0.5895011097172633
674.0,0.6104,0.5890186239505935
673.5,0.6106,0.5888706721959688
673.0,0.6111,0.5891824141920555
672.5,0.613,0.5911282545805208
672.0,0.6124,0.5908915476649943
671.5,0.6138,0.5930434782608697
671.0,0.6136,0.5920494017753763
670.5,0.615,0.5935720490300164
670.0,0.6146,0.5927854938271606
669.5,0.6161,0.5944615978386724
669.0,0.6166,0.5956336939721794
668.5,0.6185,0.5966621647694386
668.0,0.6179,0.596025851258802
667.5,0.6194,0.5981651376146788
667.0,0.6194,0.5977033677506514
666.5,0.6207,0.5989578307439931
666.0,0.6207,0.5991891109180423
665.5,0.6211,0.5989392478302796
665.0,0.6221,0.6004826254826254
664.5,0.6239,0.6026272577996715
664.0,0.6238,0.6026470872379481
663.5,0.624,0.6022003474232773
663.0,0.6259,0.6053191489361702
662.5,0.6256,0.6043276661514684
662.0,0.6274,0.6056569166908002
661.5,0.6272,0.6056977305649444
661.0,0.6288,0.6071256155257314
660.5,0.6295,0.6077428074917937
660.0,0.6298,0.6086788441094038
659.5,0.6302,0.6090654295931188
659.0,0.6303,0.6092798453359111
658.5,0.6317,0.6107512327177802
658.0,0.6326,0.6103232030873131
657.5,0.6332,0.6116101613059016
657.0,0.633,0.6120672983948946
656.5,0.6347,0.6128222458240803
656.0,0.6355,0.6141283339775802
655.5,0.6359,0.6143961352657006
655.0,0.6372,0.6158306755581328
654.5,0.6386,0.6179601316044125
654.0,0.6379,0.6161499082391577
653.5,0.6386,0.6171240819482026
653.0,0.6398,0.6194810224632069
652.5,0.6411,0.6204393690119036
652.0,0.6416,0.6211035818005808
651.5,0.6424,0.6213366863333011
651.0,0.642,0.620769677045059
650.5,0.6434,0.6233288122456888
650.0,0.6445,0.6236090953072084
649.5,0.6445,0.623548761609907
649.0,0.6454,0.6253270031973646
648.5,0.647,0.6267557880461107
648.0,0.6477,0.6266447368421053
647.5,0.6474,0.626839659178931
647.0,0.6489,0.6290838584585555
646.5,0.6499,0.6298701298701299
646.0,0.6509,0.630045494143839
645.5,0.6513,0.6311046511627907
645.0,0.6525,0.632819319173698
644.5,0.6534,0.6336307214895268
644.0,0.6533,0.6330426356589147
643.5,0.6538,0.6342031234843342
643.0,0.6551,0.6367612752721618
642.5,0.6565,0.6375643391279012
642.0,0.6569,0.6381387215853895
641.5,0.6573,0.638651379712398
641.0,0.658,0.6406386914613963
640.5,0.659,0.6408012446518865
640.0,0.66,0.6417112299465241
639.5,0.6598,0.641703948648123
639.0,0.6615,0.6447996880787601
638.5,0.6622,0.6450418858367427
638.0,0.663,0.6456953642384107
637.5,0.6631,0.6465483619344774
637.0,0.6634,0.6475353831137141
636.5,0.6653,0.6500244259892525
636.0,0.666,0.6497560975609757
635.5,0.6663,0.650556531927358
635.0,0.6677,0.6531350875476866
634.5,0.6684,0.6533724340175954
634.0,0.6693,0.6541882513928258
633.5,0.6701,0.6552904361431645
633.0,0.6712,0.6570086139389193
632.5,0.673,0.658770555990603
632.0,0.6737,0.6593912107272193
631.5,0.675,0.6603404421835257
631.0,0.6764,0.6620338651267496
630.5,0.6774,0.6628180039138943
630.0,0.6793,0.6637678327144811
629.5,0.6806,0.6641943983604958
629.0,0.682,0.6648469487229479
628.5,0.6852,0.6675759937646142
628.0,0.6858,0.6666666666666666
627.5,0.6883,0.6679930124223603
627.0,0.6893,0.6676029055690073
626.5,0.6916,0.6685355244079265
626.0,0.6933,0.6687566316195621
625.5,0.6948,0.6692996821115499
625.0,0.697,0.6693556131758379
624.5,0.6997,0.6711106848263956
624.0,0.7006,0.6706873444380624
623.5,0.7034,0.6720168147511226
623.0,0.7044,0.6711767508337303
622.5,0.7064,0.6716105723521582
622.0,0.7089,0.6739874500855675
621.5,0.7094,0.6729911773076558
621.0,0.7104,0.6729821902235695
620.5,0.7131,0.6752840909090908
620.0,0.7137,0.6755324183625178
619.5,0.715,0.6758672842423669
619.0,0.7163,0.6750541890491001
618.5,0.717,0.6773096542603438
618.0,0.7178,0.6782575829159974
617.5,0.7199,0.679599735674502
617.0,0.7191,0.6789727126805779
616.5,0.7204,0.6814870873143507
616.0,0.7217,0.6827168669000095
615.5,0.7215,0.6819470699432892
615.0,0.7237,0.6844146018536033
614.5,0.7244,0.6864398749170852
614.0,0.7253,0.6870323008430425
613.5,0.7268,0.6879969708443772
613.0,0.7265,0.6873876431072004
612.5,0.7287,0.6903183023872679
612.0,0.7298,0.6907060382358509
611.5,0.7301,0.690924576511782
611.0,0.7312,0.6921620598258235
610.5,0.7327,0.6928605200945626
610.0,0.7343,0.6947019867549669
609.5,0.7351,0.6953272796065078
609.0,0.7353,0.6944654325651681
608.5,0.7368,0.6973310618966496
608.0,0.7389,0.6988555755225575
607.5,0.7393,0.6987712665406427
607.0,0.7409,0.7005484114977306
606.5,0.7414,0.7011537734064687
606.0,0.7435,0.7029403422520564
605.5,0.7452,0.7040151157298064
605.0,0.7451,0.7038541469865861
604.5,0.7466,0.7058712300274179
604.0,0.7486,0.7076283202571132
603.5,0.7492,0.7068591376544956
603.0,0.7491,0.7069648924122309
602.5,0.7509,0.7088643443783631
602.0,0.7531,0.7113441012562577
601.5,0.754,0.7130023640661938
601.0,0.7542,0.7113752122241086
600.5,0.7557,0.7131263565159951
600.0,0.7573,0.7147036617591543
599.5,0.7592,0.7171736255431702
599.0,0.7593,0.7157805429864253
598.5,0.7606,0.7165332077249176
598.0,0.7625,0.7192039237879645
597.5,0.7628,0.7197584449896207
597.0,0.7641,0.7208490566037735
596.5,0.7644,0.7203845066440486
596.0,0.7664,0.7226098434848199
595.5,0.7684,0.7241541796249176
595.0,0.7684,0.7230638938552743
594.5,0.7707,0.7255012708274499
594.0,0.7706,0.7261590652091972
593.5,0.7727,0.7276579715604106
593.0,0.7732,0.7273069325557333
592.5,0.7744,0.7282302050028212
592.0,0.7764,0.7310734463276836
591.5,0.7772,0.7312070749835357
591.0,0.7789,0.732599699021821
590.5,0.779,0.7331764705882353
590.0,0.7804,0.7346324013932034
589.5,0.7815,0.7351834430856068
589.0,0.7826,0.7358721203573108
588.5,0.7838,0.7363773017662534
588.0,0.7849,0.7378266591464561
587.5,0.7859,0.7384890058259725
587.0,0.7869,0.73970671178793
586.5,0.7885,0.7409321556098477
586.0,0.79,0.7422021796317174
585.5,0.7907,0.7416057024948415
585.0,0.793,0.7446708611137197
584.5,0.7929,0.7438784126090627
584.0,0.7937,0.7455382303212474
583.5,0.7954,0.7465740566923222
583.0,0.7967,0.746463037571442
582.5,0.7975,0.7468627083723544
582.0,0.7991,0.749695093348344
581.5,0.7994,0.7503285151116952
581.0,0.8011,0.7503746721618584
580.5,0.8025,0.752179210797638
580.0,0.8039,0.7544814641013609
579.5,0.8045,0.7537005808506653
579.0,0.8068,0.7564222763922744
578.5,0.8069,0.7560198632062213
578.0,0.8074,0.7564883350510635
577.5,0.8089,0.7578937505855898
577.0,0.8106,0.7590598370633954
576.5,0.8102,0.7580464071856288
576.0,0.8123,0.7603669381259945
575.5,0.8124,0.7608166323281513
575.0,0.8155,0.7623632794241375
574.5,0.8161,0.7636380649387107
574.0,0.8173,0.764689371257485
573.5,0.8177,0.7648489383593677
573.0,0.8202,0.7663271979818742
572.5,0.8195,0.7658162788524436
572.0,0.8222,0.768914242962686
571.5,0.823,0.7691588785046728
571.0,0.8242,0.7697048935375421
570.5,0.8246,0.7702223052493928
570.0,0.8276,0.7734579439252336
569.5,0.8271,0.772701793721973
569.0,0.8274,0.773415591699383
568.5,0.8304,0.774699132381752
568.0,0.8312,0.776604690273755
567.5,0.8317,0.7759843254338495
567.0,0.8342,0.7786074295314543
566.5,0.8351,0.7789385318533718
566.0,0.8358,0.7798096659824594
565.5,0.8356,0.7786785947255616
565.0,0.8379,0.7815502285234586
564.5,0.8395,0.7829695952247715
564.0,0.8387,0.781785980611484
563.5,0.8413,0.7843557710236808
563.0,0.8423,0.7842644320297951
562.5,0.8433,0.7853417768672005
562.0,0.8446,0.7874324072347567
561.5,0.8472,0.789047219893825
561.0,0.8468,0.7886012292791953
560.5,0.8479,0.7896991710906212
560.0,0.8474,0.7896747740191968
559.5,0.8482,0.7907887376468394
559.0,0.8493,0.7906348910817352
558.5,0.8502,0.7919150521609537
558.0,0.8521,0.7939066430634492
557.5,0.8528,0.7938931297709924
557.0,0.8534,0.7949697251979507
556.5,0.8542,0.7953445065176908
556.0,0.8566,0.7982480663498277
555.5,0.858,0.7987339415378886
555.0,0.8571,0.7974506885001861
554.5,0.8581,0.7977131170400669
554.0,0.8606,0.8007071082992185
553.5,0.8615,0.8007994050938836
553.0,0.8618,0.8008549391320509
552.5,0.8636,0.8020059435364042
552.0,0.8644,0.8039434523809523
551.5,0.8655,0.8036211699164346
551.0,0.8658,0.8050209205020922
550.5,0.8668,0.8056510828143879
550.0,0.8693,0.807899628252788
549.5,0.8697,0.8075208913649026
549.0,0.8708,0.8083921277385816
548.5,0.8715,0.8085915754314343
548.0,0.873,0.8094575799721836
547.5,0.873,0.8097579074297374
547.0,0.8751,0.8116304952698942
546.5,0.8755,0.81147465010659
546.0,0.8761,0.8115042608373473
545.5,0.878,0.8137918250069516
545.0,0.8797,0.8152919369786841
544.5,0.8793,0.8148457047539617
544.0,0.8809,0.8158747800314902
543.5,0.8816,0.8172043010752689
543.0,0.8828,0.8184683849434452
542.5,0.8831,0.8178366364141507
542.0,0.8835,0.8174500370096225
541.5,0.886,0.8205223189479532
541.0,0.8858,0.8199574192353976
540.5,0.8871,0.8209328151027208
540.0,0.8876,0.8208637750855452
539.5,0.8897,0.8228819829818721
539.0,0.8896,0.8221051658811569
538.5,0.8903,0.82237206724552
538.0,0.8917,0.8240458367988172
537.5,0.8929,0.8263002035905979
537.0,0.8941,0.8267985944146478
536.5,0.8949,0.8268502263697681
536.0,0.895,0.8266371109263878
535.5,0.8964,0.8285423791477955
535.0,0.8981,0.8295003232659093
534.5,0.898,0.828642613269355
534.0,0.8984,0.8292412774598487
533.5,0.9007,0.8322860839031602
533.0,0.9015,0.8325637236793498
532.5,0.9023,0.8336104951958611
532.0,0.9034,0.833702473237357
531.5,0.9029,0.8333179510844486
531.0,0.9041,0.8342714773461289
530.5,0.906,0.8364878589234604
530.0,0.9059,0.8354698884072673
529.5,0.9066,0.8361925843940232
529.0,0.9076,0.8369605311693101
528.5,0.9083,0.8382244370616464
528.0,0.9094,0.8379249976964895
527.5,0.9104,0.8395426042050903
527.0,0.9106,0.8397270379933603
526.5,0.9123,0.8410620448050152
526.0,0.9122,0.8405823811279027
525.5,0.914,0.8423963133640554
525.0,0.913,0.8417849898580122
524.5,0.9145,0.8430902553701484
524.0,0.915,0.8426190256929735
523.5,0.9172,0.8455794228819028
523.0,0.9157,0.8433413151593294
522.5,0.9175,0.8454662734979728
522.0,0.918,0.845226038118037
521.5,0.9195,0.8463733431516937
521.0,0.9186,0.8472606530160486
520.5,0.9192,0.8471108653580316
520.0,0.9209,0.849225378089266
519.5,0.9212,0.8484067047338367
519.0,0.9224,0.8499815702174714
518.5,0.9228,0.8508990318118949
518.0,0.9236,0.8504604051565376
517.5,0.9242,0.8510912607054056
517.0,0.9246,0.8524015856918964
516.5,0.9249,0.8520497466605252
516.0,0.9259,0.8527353103702338
515.5,0.9269,0.8531848306332842
515.0,0.9273,0.8548907532036508
514.5,0.9271,0.8539977892409728
514.0,0.9277,0.8551806784660767
513.5,0.9292,0.8560899207665378
513.0,0.9298,0.8574326816672814
512.5,0.9291,0.8560766608311067
512.0,0.9311,0.8577614002763705
511.5,0.9322,0.8583793738489871
511.0,0.9323,0.8589460106873043
510.5,0.9331,0.8601585545722714
510.0,0.9326,0.8595391705069124
509.5,0.9341,0.859100524234342
509.0,0.9356,0.8607175712971481
508.5,0.9364,0.8606617647058823
