Data	M6
Recipe	AU1404
Site Name	
Points	1998
X-Resolution	0.500751
X-Coord	-5071.07
Y-Coord	-5982.30
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
351	  -13145.5	   1003.63	  -108.363	  -108.363	  -108.363
352	    -13126	   1023.04	   -97.304	   -97.304	   -97.304
353	  -13097.4	   1051.66	  -82.2623	  -82.2623	  -82.2623
354	  -13068.6	   1080.52	  -69.0943	  -69.0943	  -69.0943
355	  -13077.6	   1071.45	  -59.9892	  -59.9892	  -59.9892
356	  -13063.4	   1085.66	  -52.7569	  -52.7569	  -52.7569
357	  -13043.5	   1105.63	  -45.8777	  -45.8777	  -45.8777
358	  -13045.4	   1103.65	  -40.0796	  -40.0796	  -40.0796
359	  -13026.4	   1122.71	   -36.638	   -36.638	   -36.638
360	  -13027.3	   1121.77	  -37.2362	  -37.2362	  -37.2362
361	  -13025.4	   1123.64	  -43.1054	  -43.1054	  -43.1054
362	  -13038.1	   1110.96	  -52.9619	  -52.9619	  -52.9619
363	  -13061.2	   1087.88	  -62.9193	  -62.9193	  -62.9193
364	  -13044.5	   1104.63	  -70.0834	  -70.0834	  -70.0834
365	  -13056.8	   1092.32	  -74.6564	  -74.6564	  -74.6564
366	  -13052.7	   1096.43	  -77.7734	  -77.7734	  -77.7734
367	  -13044.6	   1104.49	  -80.3862	  -80.3862	  -80.3862
368	  -13056.8	   1092.29	    -83.05	    -83.05	    -83.05
369	  -13040.3	   1108.75	  -85.1985	  -85.1985	  -85.1985
370	  -13058.5	   1090.57	  -84.9765	  -84.9765	  -84.9765
371	  -13042.3	    1106.8	  -80.9159	  -80.9159	  -80.9159
372	  -13015.5	   1133.55	  -75.1559	  -75.1559	  -75.1559
373	  -13020.7	   1128.35	  -71.5714	  -71.5714	  -71.5714
374	  -13012.7	   1136.42	  -70.8514	  -70.8514	  -70.8514
375	  -13018.4	   1130.74	  -70.0187	  -70.0187	  -70.0187
376	  -13013.7	   1135.42	  -64.8597	  -64.8597	  -64.8597
377	  -12998.5	   1150.56	  -53.5798	  -53.5798	  -53.5798
378	  -12959.8	   1189.27	  -39.9745	  -39.9745	  -39.9745
379	  -12945.4	   1203.67	  -30.8928	  -30.8928	  -30.8928
380	  -12952.3	   1196.82	  -29.5603	  -29.5603	  -29.5603
381	    -12949	   1200.06	  -33.1851	  -33.1851	  -33.1851
382	  -12970.5	   1178.62	  -35.7565	  -35.7565	  -35.7565
383	  -12954.4	   1194.68	   -33.047	   -33.047	   -33.047
384	  -12929.7	   1219.39	  -27.3925	  -27.3925	  -27.3925
385	  -12920.9	   1228.23	  -25.8165	  -25.8165	  -25.8165
386	  -12922.2	   1226.93	  -32.6288	  -32.6288	  -32.6288
387	  -12958.8	   1190.31	  -45.8791	  -45.8791	  -45.8791
388	  -12949.6	   1199.51	  -61.4763	  -61.4763	  -61.4763
389	  -12970.3	   1178.77	   -76.806	   -76.806	   -76.806
390	  -12997.6	   1151.54	  -88.3835	  -88.3835	  -88.3835
391	  -12984.9	   1164.19	  -93.3711	  -93.3711	  -93.3711
392	  -12970.8	   1178.29	  -94.7024	  -94.7024	  -94.7024
393	  -12965.4	   1183.74	  -97.8936	  -97.8936	  -97.8936
394	  -12989.5	   1159.63	   -102.83	   -102.83	   -102.83
395	  -12988.9	   1160.15	  -102.841	  -102.841	  -102.841
396	  -12981.2	   1167.88	  -92.0997	  -92.0997	  -92.0997
397	  -12934.8	   1214.29	  -72.2456	  -72.2456	  -72.2456
398	    -12901	   1248.11	  -51.6549	  -51.6549	  -51.6549
399	  -12886.9	   1262.14	  -38.8637	  -38.8637	  -38.8637
400	  -12874.1	   1274.97	  -37.6217	  -37.6217	  -37.6217
401	  -12899.8	   1249.26	  -45.8646	  -45.8646	  -45.8646
402	  -12908.4	   1240.68	  -57.3242	  -57.3242	  -57.3242
