lambda,transmittance,polished
7.13e-07,0.9824,1.0
7.125000000000001e-07,0.9812,1.0
7.12e-07,0.9763,1.0
7.115000000000001e-07,0.9758,1.0
7.110000000000001e-07,0.9734,1.0
7.105e-07,0.9694,1.0
7.100000000000001e-07,0.9667,1.0
7.095e-07,0.9648,1.0
7.09e-07,0.9614,1.0
7.085000000000001e-07,0.959,1.0
7.08e-07,0.9594,1.0
7.075e-07,0.9555,1.0
7.070000000000001e-07,0.9565,1.0
7.065e-07,0.955,1.0
7.06e-07,0.9553,1.0
7.055000000000001e-07,0.9563,1.0
7.05e-07,0.9565,1.0
7.045000000000001e-07,0.9538,1.0
7.040000000000001e-07,0.9558,1.0
7.035e-07,0.9557,1.0
7.030000000000001e-07,0.9566,1.0
7.025e-07,0.9549,1.0
7.02e-07,0.9543,1.0
7.015000000000001e-07,0.9549,1.0
7.01e-07,0.957,1.0
7.005e-07,0.9544,1.0
7.000000000000001e-07,0.9554,1.0
6.995e-07,0.9545,1.0
6.99e-07,0.9545,1.0
6.985000000000001e-07,0.9537,1.0
6.98e-07,0.9549,1.0
6.975e-07,0.9544,1.0
6.970000000000001e-07,0.9538,1.0
6.965e-07,0.9539,1.0
6.960000000000001e-07,0.9551,1.0
6.955000000000001e-07,0.9553,1.0
6.95e-07,0.954,1.0
6.945000000000001e-07,0.9531,1.0
6.94e-07,0.9521,1.0
6.935e-07,0.955,1.0
6.930000000000001e-07,0.953,1.0
6.925e-07,0.9542,1.0
6.92e-07,0.9502,1.0
6.915000000000001e-07,0.9527,1.0
6.91e-07,0.9513,1.0
6.905e-07,0.9538,1.0
6.900000000000001e-07,0.9517,1.0
6.895e-07,0.9523,1.0
6.890000000000001e-07,0.9523,1.0
6.885000000000001e-07,0.9518,1.0
6.88e-07,0.9503,1.0
6.875000000000001e-07,0.9526,1.0
6.87e-07,0.9511,1.0
6.865e-07,0.952,1.0
6.860000000000001e-07,0.9514,1.0
6.855e-07,0.9521,1.0
6.85e-07,0.951,1.0
6.845000000000001e-07,0.9532,1.0
6.84e-07,0.9495,1.0
6.835e-07,0.9513,1.0
6.830000000000001e-07,0.9508,1.0
6.825e-07,0.9495,1.0
6.82e-07,0.9495,1.0
6.815000000000001e-07,0.9512,1.0
6.81e-07,0.9518,1.0
6.805000000000001e-07,0.9499,1.0
6.800000000000001e-07,0.9502,1.0
6.795e-07,0.95,1.0
6.790000000000001e-07,0.9497,1.0
6.785e-07,0.9499,1.0
6.78e-07,0.9504,1.0
6.775000000000001e-07,0.9482,1.0
6.77e-07,0.9505,1.0
6.765e-07,0.9494,1.0
6.760000000000001e-07,0.9519,1.0
6.755e-07,0.9488,1.0
6.75e-07,0.9491,1.0
6.745000000000001e-07,0.9504,1.0
6.74e-07,0.9489,1.0
6.735e-07,0.9477,1.0
6.730000000000001e-07,0.949,1.0
6.725e-07,0.9491,1.0
6.720000000000001e-07,0.9483,1.0
6.715e-07,0.9466,1.0
6.71e-07,0.9486,1.0
6.705000000000001e-07,0.9486,1.0
6.7e-07,0.9495,1.0
6.695e-07,0.9482,1.0
6.690000000000001e-07,0.9485,1.0
6.685e-07,0.9495,1.0
6.68e-07,0.9477,1.0
6.675000000000001e-07,0.9485,1.0
6.67e-07,0.9476,1.0
6.665e-07,0.9481,1.0
6.660000000000001e-07,0.9472,1.0
6.655e-07,0.9484,1.0
6.650000000000001e-07,0.9479,1.0
6.645000000000001e-07,0.9487,1.0
6.64e-07,0.9459,1.0
6.635000000000001e-07,0.9486,1.0
6.63e-07,0.9453,1.0
6.625e-07,0.9478,1.0
6.620000000000001e-07,0.9493,1.0
6.615e-07,0.9479,1.0
6.61e-07,0.9448,1.0
6.605000000000001e-07,0.9451,1.0
6.6e-07,0.9454,1.0
6.595e-07,0.946,1.0
6.590000000000001e-07,0.9454,1.0
6.585e-07,0.9457,1.0
6.58e-07,0.9487,1.0
6.575000000000001e-07,0.9465,1.0
6.57e-07,0.9447,1.0
6.565000000000001e-07,0.9434,1.0
6.56e-07,0.9465,1.0
6.555e-07,0.9457,1.0
6.550000000000001e-07,0.9449,1.0
6.545e-07,0.9433,1.0
6.54e-07,0.9454,1.0
6.535000000000001e-07,0.9444,1.0
6.53e-07,0.9462,1.0
6.525e-07,0.9426,1.0
6.520000000000001e-07,0.9438,1.0
6.515e-07,0.944,1.0
6.51e-07,0.9445,1.0
6.505000000000001e-07,0.9414,1.0
6.5e-07,0.9413,1.0
6.495000000000001e-07,0.9433,1.0
6.490000000000001e-07,0.9432,1.0
6.485e-07,0.942,1.0
6.480000000000001e-07,0.9415,1.0
6.475e-07,0.9413,1.0
6.47e-07,0.9402,1.0
6.465000000000001e-07,0.9397,1.0
6.46e-07,0.9396,1.0
6.455e-07,0.9406,1.0
6.450000000000001e-07,0.9395,1.0
6.445e-07,0.9383,1.0
6.44e-07,0.9377,1.0
6.435000000000001e-07,0.9374,1.0
6.43e-07,0.9374,1.0
6.425e-07,0.9369,1.0
6.420000000000001e-07,0.9349,1.0
6.415e-07,0.9348,1.0
6.410000000000001e-07,0.9345,1.0
6.405e-07,0.9344,1.0
6.4e-07,0.9308,1.0
